pfam,prozant
PF01351,6.1316589816540766e-06
PF01127,-3.25096439984339e-06
PF06472,-3.25096439984339e-06
PF07178,-3.25096439984339e-06
PF05257,-3.25096439984339e-06
PF08450,-3.25096439984339e-06
PF13679,-3.25096439984339e-06
PF09116,-3.25096439984339e-06
PF02225,-3.25096439984339e-06
PF13565,-3.25096439984339e-06
PF11898,-3.25096439984339e-06
PF00437,-3.25096439984339e-06
PF01219,-3.25096439984339e-06
PF11288,-3.25096439984339e-06
PF02401,-3.25096439984339e-06
PF03364,-3.25096439984339e-06
PF05284,-3.25096439984339e-06
PF01411,-3.25096439984339e-06
PF11614,-3.25096439984339e-06
PF01668,-3.25096439984339e-06
PF03705,6.1316589816540766e-06
PF00091,-3.25096439984339e-06
PF11974,-3.25096439984339e-06
PF13353,-1.2633587781340856e-05
PF13309,-3.25096439984339e-06
PF14518,-3.25096439984339e-06
PF00455,6.1316589816540766e-06
PF13669,-3.25096439984339e-06
PF12852,6.1316589816540766e-06
PF13671,-4.078145792583326e-05
PF14119,-3.25096439984339e-06
PF08484,-3.25096439984339e-06
PF11799,-3.25096439984339e-06
PF01068,-3.25096439984339e-06
PF03259,-3.25096439984339e-06
PF02469,-3.25096439984339e-06
PF00762,6.1316589816540766e-06
PF05939,-3.25096439984339e-06
PF02482,-3.25096439984339e-06
PF13510,-3.25096439984339e-06
PF03331,6.1316589816540766e-06
PF02883,6.1316589816540766e-06
PF08264,6.1316589816540766e-06
PF09998,-3.25096439984339e-06
PF02823,-3.25096439984339e-06
PF13280,-3.25096439984339e-06
PF00160,-3.25096439984339e-06
PF13714,-3.25096439984339e-06
PF03118,-3.25096439984339e-06
PF00902,-3.25096439984339e-06
PF00410,-3.25096439984339e-06
PF13598,-3.25096439984339e-06
PF08882,-3.25096439984339e-06
PF03169,6.1316589816540766e-06
PF02632,-3.25096439984339e-06
PF13433,-3.25096439984339e-06
PF08494,-3.25096439984339e-06
PF12781,6.1316589816540766e-06
PF05036,-3.25096439984339e-06
PF11258,-3.25096439984339e-06
PF03807,-3.25096439984339e-06
PF01253,6.1316589816540766e-06
PF02417,-3.25096439984339e-06
PF13226,6.1316589816540766e-06
PF08406,-3.25096439984339e-06
PF03116,-3.25096439984339e-06
PF03460,-3.25096439984339e-06
PF06406,-3.25096439984339e-06
PF05345,-3.25096439984339e-06
PF04228,-3.25096439984339e-06
PF08521,-3.25096439984339e-06
PF01207,-3.25096439984339e-06
PF04325,-3.25096439984339e-06
PF08007,-3.25096439984339e-06
PF04452,6.1316589816540766e-06
PF00850,-3.25096439984339e-06
PF13580,-3.25096439984339e-06
PF01032,6.1316589816540766e-06
PF13306,6.1316589816540766e-06
PF06833,-3.25096439984339e-06
PF02545,-3.25096439984339e-06
PF01458,-3.25096439984339e-06
PF02672,-3.25096439984339e-06
PF13305,-3.25096439984339e-06
PF03755,-1.2633587781340856e-05
PF05378,-3.25096439984339e-06
PF00278,-3.25096439984339e-06
PF02033,6.1316589816540766e-06
PF08340,-3.25096439984339e-06
PF00816,-2.201621116283832e-05
PF06315,-3.25096439984339e-06
PF11755,-3.25096439984339e-06
PF01687,-3.25096439984339e-06
PF01144,-3.25096439984339e-06
PF01863,-3.25096439984339e-06
PF01556,-3.25096439984339e-06
PF08359,-3.25096439984339e-06
PF05043,6.1316589816540766e-06
PF00731,6.1316589816540766e-06
PF13412,6.1316589816540766e-06
PF06666,-3.25096439984339e-06
PF13537,6.1316589816540766e-06
PF01904,6.1316589816540766e-06
PF00185,-3.25096439984339e-06
PF00059,6.1316589816540766e-06
PF03692,-3.25096439984339e-06
PF02407,6.1316589816540766e-06
PF03717,-3.25096439984339e-06
PF00582,-3.25096439984339e-06
PF06537,-3.25096439984339e-06
PF08669,-1.2633587781340856e-05
PF11136,-3.25096439984339e-06
PF12872,-3.25096439984339e-06
PF01451,-3.25096439984339e-06
PF07514,6.1316589816540766e-06
PF08712,-3.25096439984339e-06
PF08545,6.1316589816540766e-06
PF00408,-3.25096439984339e-06
PF12804,-1.2633587781340856e-05
PF02203,-3.25096439984339e-06
PF11987,-3.25096439984339e-06
PF04430,-1.2633587781340856e-05
PF07282,-3.25096439984339e-06
PF01116,-3.25096439984339e-06
PF08388,-3.25096439984339e-06
PF13155,-3.25096439984339e-06
PF00575,-3.25096439984339e-06
PF03937,-3.25096439984339e-06
PF12607,-3.25096439984339e-06
PF13476,-3.139883454433579e-05
PF00591,-3.25096439984339e-06
PF14622,-3.25096439984339e-06
PF09924,-3.25096439984339e-06
PF00763,-3.25096439984339e-06
PF06463,-3.25096439984339e-06
PF06827,6.1316589816540766e-06
PF05598,-3.25096439984339e-06
PF03104,-3.25096439984339e-06
PF13545,-3.25096439984339e-06
PF13703,6.1316589816540766e-06
PF00347,-3.25096439984339e-06
PF00854,6.1316589816540766e-06
PF00504,-3.25096439984339e-06
PF12418,-3.25096439984339e-06
PF03176,-3.25096439984339e-06
PF00226,-3.25096439984339e-06
PF07517,-3.25096439984339e-06
PF11127,-3.25096439984339e-06
PF02916,-3.25096439984339e-06
PF15469,6.1316589816540766e-06
PF14424,-1.2633587781340856e-05
PF00327,-3.25096439984339e-06
PF02569,6.1316589816540766e-06
PF01610,-3.25096439984339e-06
PF13600,-3.25096439984339e-06
PF02657,-3.25096439984339e-06
PF13528,-3.25096439984339e-06
PF04135,6.1316589816540766e-06
PF06793,-3.25096439984339e-06
PF02348,-3.25096439984339e-06
PF07883,-3.25096439984339e-06
PF00595,-3.25096439984339e-06
PF01969,-3.25096439984339e-06
PF06041,-3.25096439984339e-06
PF04321,-3.25096439984339e-06
PF05309,-3.25096439984339e-06
PF00255,-3.25096439984339e-06
PF02785,-1.2633587781340856e-05
PF01026,-3.25096439984339e-06
PF05762,-3.25096439984339e-06
PF04675,-3.25096439984339e-06
PF08704,-3.25096439984339e-06
PF04166,-3.25096439984339e-06
PF03952,-3.25096439984339e-06
PF08242,-3.25096439984339e-06
PF00443,6.1316589816540766e-06
PF14031,-3.25096439984339e-06
PF12680,-3.25096439984339e-06
PF06835,-3.25096439984339e-06
PF00821,-3.25096439984339e-06
PF01596,-3.25096439984339e-06
PF02790,-3.25096439984339e-06
PF01322,-1.2633587781340856e-05
PF09917,-3.25096439984339e-06
PF01595,-3.25096439984339e-06
PF00662,-3.25096439984339e-06
PF06831,6.1316589816540766e-06
PF12843,-3.25096439984339e-06
PF02673,6.1316589816540766e-06
PF11053,-1.2633587781340856e-05
PF02153,-3.25096439984339e-06
PF01883,-3.25096439984339e-06
PF02630,-3.25096439984339e-06
PF04898,-3.25096439984339e-06
PF07804,-3.25096439984339e-06
PF02305,-7.831195145182312e-05
PF11794,-3.25096439984339e-06
PF02730,6.1316589816540766e-06
PF01896,-3.25096439984339e-06
PF02445,-3.25096439984339e-06
PF13700,-3.25096439984339e-06
PF08206,-3.25096439984339e-06
PF01501,-3.25096439984339e-06
PF10074,-3.25096439984339e-06
PF00899,-3.25096439984339e-06
PF02049,-3.25096439984339e-06
PF00742,-3.25096439984339e-06
PF00317,-1.2633587781340856e-05
PF13163,-3.25096439984339e-06
PF00252,6.1316589816540766e-06
PF13492,-3.25096439984339e-06
PF14707,-3.25096439984339e-06
PF05140,-3.25096439984339e-06
PF11749,-3.25096439984339e-06
PF01817,-3.25096439984339e-06
PF04563,-3.25096439984339e-06
PF11360,-3.25096439984339e-06
PF14578,-3.25096439984339e-06
PF11104,-3.25096439984339e-06
PF07318,-3.25096439984339e-06
PF01515,-3.25096439984339e-06
PF13144,-3.25096439984339e-06
PF08032,-3.25096439984339e-06
PF10023,-3.25096439984339e-06
PF02302,-3.25096439984339e-06
PF00462,-3.25096439984339e-06
PF05015,-3.25096439984339e-06
PF12951,6.1316589816540766e-06
PF02146,-3.25096439984339e-06
PF00376,-3.25096439984339e-06
PF13624,-3.25096439984339e-06
PF02550,-3.25096439984339e-06
PF13406,-3.25096439984339e-06
PF13604,-3.139883454433579e-05
PF00334,-3.25096439984339e-06
PF02423,6.1316589816540766e-06
PF05658,6.1316589816540766e-06
PF00932,6.1316589816540766e-06
PF07991,-3.25096439984339e-06
PF04752,-3.25096439984339e-06
PF02682,-3.25096439984339e-06
PF01954,-3.25096439984339e-06
PF06054,-3.25096439984339e-06
PF08827,-3.25096439984339e-06
PF01547,-4.078145792583326e-05
PF09537,-3.25096439984339e-06
PF08530,-3.25096439984339e-06
PF08722,6.1316589816540766e-06
PF06166,-3.25096439984339e-06
PF12101,-3.25096439984339e-06
PF02597,-3.25096439984339e-06
PF11775,-3.25096439984339e-06
PF01059,-3.25096439984339e-06
PF01628,-3.25096439984339e-06
PF02628,-3.25096439984339e-06
PF04095,-3.25096439984339e-06
PF03743,6.1316589816540766e-06
PF02896,-3.25096439984339e-06
PF01050,6.1316589816540766e-06
PF01152,-3.25096439984339e-06
PF02421,6.1316589816540766e-06
PF04909,-3.25096439984339e-06
PF10093,-3.25096439984339e-06
PF04032,-3.25096439984339e-06
PF12236,-3.25096439984339e-06
PF11444,-3.25096439984339e-06
PF05175,6.1316589816540766e-06
PF02223,-3.25096439984339e-06
PF01476,-3.25096439984339e-06
PF02558,-3.25096439984339e-06
PF06945,-3.25096439984339e-06
PF07660,-3.25096439984339e-06
PF13883,-3.25096439984339e-06
PF10122,6.1316589816540766e-06
PF10649,-3.25096439984339e-06
PF05199,6.1316589816540766e-06
PF00345,-1.2633587781340856e-05
PF11753,6.1316589816540766e-06
PF13655,-3.25096439984339e-06
PF00268,6.1316589816540766e-06
PF11162,-1.2633587781340856e-05
PF12631,-3.25096439984339e-06
PF03412,6.1316589816540766e-06
PF04551,-3.25096439984339e-06
PF06421,-3.25096439984339e-06
PF04879,-3.25096439984339e-06
PF08502,-3.25096439984339e-06
PF07702,-3.25096439984339e-06
PF05643,-3.25096439984339e-06
PF01327,-3.25096439984339e-06
PF13478,-3.25096439984339e-06
PF10605,-3.25096439984339e-06
PF01113,-3.25096439984339e-06
PF13291,-3.25096439984339e-06
PF00475,-3.25096439984339e-06
PF00768,-3.25096439984339e-06
PF12705,-3.25096439984339e-06
PF03054,6.1316589816540766e-06
PF00309,-3.25096439984339e-06
PF00401,6.1316589816540766e-06
PF01746,-3.25096439984339e-06
PF13884,-3.25096439984339e-06
PF11304,-3.25096439984339e-06
PF06213,-3.25096439984339e-06
PF01588,-3.25096439984339e-06
PF00466,6.1316589816540766e-06
PF01430,-3.25096439984339e-06
PF00425,-3.25096439984339e-06
PF00132,6.1316589816540766e-06
PF02021,-3.25096439984339e-06
PF13470,6.1316589816540766e-06
PF08101,6.1316589816540766e-06
PF01653,-3.25096439984339e-06
PF14105,6.1316589816540766e-06
PF02548,-3.25096439984339e-06
PF00313,-3.25096439984339e-06
PF12487,-3.25096439984339e-06
PF05050,-3.25096439984339e-06
PF01339,-3.25096439984339e-06
PF13522,-1.2633587781340856e-05
PF00326,-3.25096439984339e-06
PF01818,-3.25096439984339e-06
PF04860,-1.2633587781340856e-05
PF01968,6.1316589816540766e-06
PF05118,-3.25096439984339e-06
PF02403,-3.25096439984339e-06
PF01203,-0.0008538187277162695
PF10734,-0.00024394820791893412
PF04324,-0.00018765246762994934
PF14905,-0.00017826984424845188
PF02129,-0.00012197410395946706
PF04598,-0.0001125914805779696
PF02303,-0.0001125914805779696
PF13098,-0.00010320885719647213
PF07022,-9.382623381497467e-05
PF13229,-6.567836367048227e-05
PF13371,-5.62957402889848e-05
PF06841,-5.62957402889848e-05
PF05455,-5.62957402889848e-05
PF08327,-5.62957402889848e-05
PF13844,-4.6913116907487336e-05
PF13692,-3.7530493525989866e-05
PF13191,-3.7530493525989866e-05
PF13593,-3.7530493525989866e-05
PF13428,-3.7530493525989866e-05
PF09733,-2.81478701444924e-05
PF07228,-2.81478701444924e-05
PF03629,-2.81478701444924e-05
PF00532,-2.81478701444924e-05
PF13310,-2.81478701444924e-05
PF13551,-2.81478701444924e-05
PF09296,-2.81478701444924e-05
PF12706,-1.8765246762994933e-05
PF03824,-1.8765246762994933e-05
PF01878,-1.8765246762994933e-05
PF05016,-1.8765246762994933e-05
PF02073,-1.8765246762994933e-05
PF13207,-1.8765246762994933e-05
PF10145,-1.8765246762994933e-05
PF13673,-1.8765246762994933e-05
PF13447,-1.8765246762994933e-05
PF13953,-1.8765246762994933e-05
PF03137,-1.8765246762994933e-05
PF03170,-1.8765246762994933e-05
PF06714,-1.8765246762994933e-05
PF08291,-9.382623381497466e-06
PF10926,-9.382623381497466e-06
PF03476,-9.382623381497466e-06
PF08994,-9.382623381497466e-06
PF00419,-9.382623381497466e-06
PF08275,-9.382623381497466e-06
PF03524,-9.382623381497466e-06
PF06296,-9.382623381497466e-06
PF05621,-9.382623381497466e-06
PF07705,-9.382623381497466e-06
PF13279,-9.382623381497466e-06
PF05159,-9.382623381497466e-06
PF05099,-9.382623381497466e-06
PF09215,-9.382623381497466e-06
PF00797,-9.382623381497466e-06
PF01930,-9.382623381497466e-06
PF02468,-9.382623381497466e-06
PF05272,-9.382623381497466e-06
PF09209,-9.382623381497466e-06
PF08479,-9.382623381497466e-06
PF04233,-9.382623381497466e-06
PF06074,-9.382623381497466e-06
PF02304,-9.382623381497466e-06
PF12840,-9.382623381497466e-06
PF01728,-9.382623381497466e-06
PF05729,-9.382623381497466e-06
PF02561,-9.382623381497466e-06
PF05491,-9.382623381497466e-06
PF00217,-9.382623381497466e-06
PF13670,-9.382623381497466e-06
PF13753,-9.382623381497466e-06
PF02460,-9.382623381497466e-06
PF13175,-9.382623381497466e-06
PF00133,-9.382623381497466e-06
PF08401,-9.382623381497466e-06
PF13202,-9.382623381497466e-06
PF06750,-9.382623381497466e-06
PF08765,-9.382623381497466e-06
PF01321,-9.382623381497466e-06
PF07793,-9.382623381497466e-06
PF07273,-9.382623381497466e-06
PF12851,-9.382623381497466e-06
PF07687,-9.382623381497466e-06
