Species	p-values	p-values (corrected)	Effect size	Note	454: mean rel. freq. (%)	454: std. dev. (%)	illumina: mean rel. freq. (%)	illumina: std. dev. (%)	anderson_hulk_cellular_12	anderson_hulk_cellular_12: parent seq. count	anderson_hulk_cellular_12: rel. freq. (%)	anderson_hulk_virome_13	anderson_hulk_virome_13: parent seq. count	anderson_hulk_virome_13: rel. freq. (%)	lanzen_trollveggen_25	lanzen_trollveggen_25: parent seq. count	lanzen_trollveggen_25: rel. freq. (%)	lesniewski_guaymas_basin_GD1_26	lesniewski_guaymas_basin_GD1_26: parent seq. count	lesniewski_guaymas_basin_GD1_26: rel. freq. (%)	lesniewski_guaymas_basin_GD2_27	lesniewski_guaymas_basin_GD2_27: parent seq. count	lesniewski_guaymas_basin_GD2_27: rel. freq. (%)	nakai_fryer_28	nakai_fryer_28: parent seq. count	nakai_fryer_28: rel. freq. (%)	perner_sisters_peak_29	perner_sisters_peak_29: parent seq. count	perner_sisters_peak_29: rel. freq. (%)	stokke_lokis_castle_30	stokke_lokis_castle_30: parent seq. count	stokke_lokis_castle_30: rel. freq. (%)	tang_kueishantao_G1_31	tang_kueishantao_G1_31: parent seq. count	tang_kueishantao_G1_31: rel. freq. (%)	tang_kueishantao_G2_32	tang_kueishantao_G2_32: parent seq. count	tang_kueishantao_G2_32: rel. freq. (%)	xie_4143-1_33	xie_4143-1_33: parent seq. count	xie_4143-1_33: rel. freq. (%)	anantharaman_abe_1_1	anantharaman_abe_1_1: parent seq. count	anantharaman_abe_1_1: rel. freq. (%)	anantharaman_abe_2_2	anantharaman_abe_2_2: parent seq. count	anantharaman_abe_2_2: rel. freq. (%)	anantharaman_abe_background_3	anantharaman_abe_background_3: parent seq. count	anantharaman_abe_background_3: rel. freq. (%)	anantharaman_kilo_moana_km1_4	anantharaman_kilo_moana_km1_4: parent seq. count	anantharaman_kilo_moana_km1_4: rel. freq. (%)	anantharaman_kilo_moana_km4_1_5	anantharaman_kilo_moana_km4_1_5: parent seq. count	anantharaman_kilo_moana_km4_1_5: rel. freq. (%)	anantharaman_kilo_moana_km4_2_6	anantharaman_kilo_moana_km4_2_6: parent seq. count	anantharaman_kilo_moana_km4_2_6: rel. freq. (%)	anantharaman_mariner_7	anantharaman_mariner_7: parent seq. count	anantharaman_mariner_7: rel. freq. (%)	anantharaman_mariner_background_8	anantharaman_mariner_background_8: parent seq. count	anantharaman_mariner_background_8: rel. freq. (%)	anantharaman_tahi_moana_9	anantharaman_tahi_moana_9: parent seq. count	anantharaman_tahi_moana_9: rel. freq. (%)	anantharaman_tahi_moana_background_10	anantharaman_tahi_moana_background_10: parent seq. count	anantharaman_tahi_moana_background_10: rel. freq. (%)	anantharaman_tui_malila_11	anantharaman_tui_malila_11: parent seq. count	anantharaman_tui_malila_11: rel. freq. (%)	axial_seamount_unpublished_anemone_14	axial_seamount_unpublished_anemone_14: parent seq. count	axial_seamount_unpublished_anemone_14: rel. freq. (%)	axial_seamount_unpublished_dependable_15	axial_seamount_unpublished_dependable_15: parent seq. count	axial_seamount_unpublished_dependable_15: rel. freq. (%)	axial_seamount_unpublished_elguapo_16	axial_seamount_unpublished_elguapo_16: parent seq. count	axial_seamount_unpublished_elguapo_16: rel. freq. (%)	axial_seamount_unpublished_marker113_18	axial_seamount_unpublished_marker113_18: parent seq. count	axial_seamount_unpublished_marker113_18: rel. freq. (%)	axial_seamount_unpublished_marker33_17	axial_seamount_unpublished_marker33_17: parent seq. count	axial_seamount_unpublished_marker33_17: rel. freq. (%)	axial_seamount_unpublished_marshmallow_19	axial_seamount_unpublished_marshmallow_19: parent seq. count	axial_seamount_unpublished_marshmallow_19: rel. freq. (%)	axial_seamount_unpublished_n3_20	axial_seamount_unpublished_n3_20: parent seq. count	axial_seamount_unpublished_n3_20: rel. freq. (%)	cayman_rise_unpublished_beebe_21	cayman_rise_unpublished_beebe_21: parent seq. count	cayman_rise_unpublished_beebe_21: rel. freq. (%)	cayman_rise_unpublished_beebe_background_22	cayman_rise_unpublished_beebe_background_22: parent seq. count	cayman_rise_unpublished_beebe_background_22: rel. freq. (%)	cayman_rise_unpublished_von_damm_2041_23	cayman_rise_unpublished_von_damm_2041_23: parent seq. count	cayman_rise_unpublished_von_damm_2041_23: rel. freq. (%)	cayman_rise_unpublished_von_damm_2238_24	cayman_rise_unpublished_von_damm_2238_24: parent seq. count	cayman_rise_unpublished_von_damm_2238_24: rel. freq. (%)	
Shewanella oneidensis	0.000309730967811	0.000309730967811	0.347061673327		0.0235586643641	0.024792331514	0.00123167577274	0.0022981214404	0.00058	0.769731	0.0753509992452	0.00035	0.776584	0.0450691747448	3.5e-05	0.79919	0.0043794341771	0.000155	0.757838	0.0204529200172	9.1e-05	0.775905	0.0117282399263	0.000499	0.878304	0.0568140416075	1.1e-05	0.935812	0.00117544976983	0.0	0.708229	0.0	2.5e-05	0.892261	0.00280187075306	4.3e-05	0.852495	0.00504401785348	0.000328	0.902856	0.0363291599103	1e-06	0.778531	0.000128447036791	0.0	0.747344	0.0	0.0	0.613682	0.0	1.2e-05	0.650786	0.00184392411638	1e-06	0.772173	0.000129504657635	1e-06	0.762772	0.000131100774543	1e-06	0.853421	0.000117175462052	1e-06	0.751409	0.000133083314147	3e-06	0.603498	0.000497101895947	2e-06	0.846079	0.000236384545651	0.0	0.625589	0.0	0.0	0.814418	0.0	3e-06	0.820059	0.000365827336814	0.0	0.813907	0.0	2e-06	0.841758	0.000237597979467	2e-06	0.807879	0.000247561825471	0.0	0.822798	0.0	1e-06	0.861636	0.000116058289115	6.5e-05	0.808631	0.0080382770386	2.9e-05	0.82537	0.00351357572967	3.7e-05	0.867831	0.00426350291704	6.1e-05	0.859428	0.00709774408095	
Shewanella piezotolerans	0.0168033242058	0.0168033242058	0.170857308426		0.0257872045676	0.0418067138104	0.00223141082552	0.0048654585189	0.000573	0.769731	0.0744415906336	0.000998	0.776584	0.128511532558	1e-06	0.79919	0.000125126690774	9e-06	0.757838	0.00118758890422	3.3e-05	0.775905	0.00425309799524	0.000584	0.878304	0.0664917841658	0.0	0.935812	0.0	0.0	0.708229	0.0	1e-06	0.892261	0.000112074830123	5.2e-05	0.852495	0.00609974252048	2.2e-05	0.902856	0.0024367119452	2e-06	0.778531	0.000256894073582	0.0	0.747344	0.0	0.0	0.613682	0.0	2e-06	0.650786	0.000307320686063	1e-06	0.772173	0.000129504657635	1e-06	0.762772	0.000131100774543	1.1e-05	0.853421	0.00128893008257	6e-06	0.751409	0.000798499884883	5e-06	0.603498	0.000828503159911	9e-06	0.846079	0.00106373045543	0.0	0.625589	0.0	1e-06	0.814418	0.00012278707003	9e-06	0.820059	0.00109748201044	1e-06	0.813907	0.000122864160156	3e-06	0.841758	0.0003563969692	1e-06	0.807879	0.000123780912736	1e-06	0.822798	0.000121536513215	0.0	0.861636	0.0	5e-05	0.808631	0.00618329002969	2.2e-05	0.82537	0.0026654712432	0.000119	0.867831	0.0137123472197	0.00017	0.859428	0.0197805982584	
Shewanella putrefaciens	0.0114746419126	0.0114746419126	0.18895331745		0.0428886715476	0.0704694294478	0.00119249812803	0.00212749818046	0.000994	0.769731	0.129136022844	0.001627	0.776584	0.209507278028	5e-06	0.79919	0.000625633453872	7e-06	0.757838	0.000923680258842	7e-06	0.775905	0.000902172302022	0.001048	0.878304	0.119320872955	1e-06	0.935812	0.000106859069984	1.3e-05	0.708229	0.0018355644855	1e-06	0.892261	0.000112074830123	5.1e-05	0.852495	0.00598243977971	3e-05	0.902856	0.00332278901619	1e-06	0.778531	0.000128447036791	0.0	0.747344	0.0	0.0	0.613682	0.0	3e-06	0.650786	0.000460981029094	0.0	0.772173	0.0	0.0	0.762772	0.0	6e-06	0.853421	0.000703052772313	1e-06	0.751409	0.000133083314147	5e-06	0.603498	0.000828503159911	4e-06	0.846079	0.000472769091302	2e-06	0.625589	0.00031969871593	1e-06	0.814418	0.00012278707003	2e-05	0.820059	0.00243884891209	0.0	0.813907	0.0	1e-06	0.841758	0.000118798989733	0.0	0.807879	0.0	0.0	0.822798	0.0	0.0	0.861636	0.0	2.5e-05	0.808631	0.00309164501485	2.8e-05	0.82537	0.00339241794589	4.9e-05	0.867831	0.00564626061987	7.2e-05	0.859428	0.00837766514472	
Shewanella woodyi	0.0352558713403	0.0352558713403	0.135226286859		0.0343797424097	0.0495199308518	0.00961259804439	0.00902659272734	7.7e-05	0.769731	0.0100034947274	0.000659	0.776584	0.0848588175909	3e-06	0.79919	0.000375380072323	0.000443	0.757838	0.0584557649524	0.00124	0.775905	0.159813379215	0.000535	0.878304	0.0609128502204	0.0	0.935812	0.0	1e-06	0.708229	0.000141197268115	0.0	0.892261	0.0	1.1e-05	0.852495	0.00129033014856	2.1e-05	0.902856	0.00232595231133	0.000118	0.778531	0.0151567503413	5e-06	0.747344	0.000669035945963	4e-06	0.613682	0.000651803376993	2.4e-05	0.650786	0.00368784823275	3.7e-05	0.772173	0.0047916723325	1.4e-05	0.762772	0.00183541084361	7e-06	0.853421	0.000820228234365	0.000148	0.751409	0.0196963304938	3.6e-05	0.603498	0.00596522275136	8.3e-05	0.846079	0.00980995864452	2e-06	0.625589	0.00031969871593	5.3e-05	0.814418	0.00650771471161	2.5e-05	0.820059	0.00304856114011	5.1e-05	0.813907	0.00626607216795	9.3e-05	0.841758	0.0110483060452	0.000247	0.807879	0.0305738854457	5.3e-05	0.822798	0.00644143520038	9e-06	0.861636	0.00104452460204	0.000172	0.808631	0.0212705177021	0.000126	0.82537	0.0152658807565	0.00015	0.867831	0.0172844712853	0.000252	0.859428	0.0293218280065	
Singulisphaera acidiphila	0.0283190658198	0.0283190658198	0.145810241832		0.192634923306	0.232363130886	0.626464685643	0.583546093057	0.000105	0.769731	0.0136411291737	0.001237	0.776584	0.159287340455	0.003379	0.79919	0.422803088127	0.001566	0.757838	0.206640469335	0.000746	0.775905	0.096145791044	0.00034	0.878304	0.0387109702335	1e-06	0.935812	0.000106859069984	0.003102	0.708229	0.437993925694	1e-06	0.892261	0.000112074830123	2e-06	0.852495	0.000234605481557	0.006711	0.902856	0.743307902921	0.016261	0.778531	2.08867726526	0.00264	0.747344	0.353250979469	0.000912	0.613682	0.148611169954	0.00591	0.650786	0.908132627315	0.005069	0.772173	0.656459109552	0.005142	0.762772	0.674120182702	0.000373	0.853421	0.0437064473454	0.001084	0.751409	0.144262312536	0.001117	0.603498	0.185087605924	0.000344	0.846079	0.040658141852	0.000972	0.625589	0.155373575942	0.004499	0.814418	0.552419028067	0.004587	0.820059	0.559349997988	0.00312	0.813907	0.383336179686	0.002631	0.841758	0.312560141989	0.005363	0.807879	0.663837035002	0.00063	0.822798	0.0765680033252	0.000465	0.861636	0.0539671044385	0.01412	0.808631	1.74616110439	0.009883	0.82537	1.19740237712	0.012187	0.867831	1.40430567703	0.012324	0.859428	1.43397701727	
Sphaerobacter thermophilus	0.0315051013083	0.0315051013083	0.140663799444		0.0306151207286	0.0542208210988	0.732340669588	1.00064145445	2e-06	0.769731	0.00025983103188	0.0	0.776584	0.0	1e-06	0.79919	0.000125126690774	0.001198	0.757838	0.158081278585	0.000958	0.775905	0.12346872362	0.00043	0.878304	0.0489579917659	1e-06	0.935812	0.000106859069984	0.0	0.708229	0.0	0.0	0.892261	0.0	1.8e-05	0.852495	0.00211144933401	3.3e-05	0.902856	0.00365506791781	0.00401	0.778531	0.515072617532	0.002166	0.747344	0.289826371791	0.001561	0.613682	0.254366267872	0.002529	0.650786	0.388607007526	0.000969	0.772173	0.125490013248	0.003735	0.762772	0.48966139292	0.001103	0.853421	0.129244534644	0.007558	0.751409	1.00584368832	0.001794	0.603498	0.297266933776	0.00179	0.846079	0.211564168358	0.011432	0.625589	1.82739786026	0.001188	0.814418	0.145871039196	0.000461	0.820059	0.0562154674237	0.003301	0.813907	0.405574592675	0.000412	0.841758	0.0489451837702	0.000621	0.807879	0.0768679468089	0.000767	0.822798	0.0932185056356	0.000361	0.861636	0.0418970423706	0.025654	0.808631	3.17252244843	0.03139	0.82537	3.80314283291	0.01071	0.867831	1.23411124977	0.012881	0.859428	1.49878756568	
Spirochaeta africana	0.000788842340205	0.000788842340205	0.308702102423		0.0180021216313	0.0205978011044	0.000826710717271	0.00284006693984	0.000311	0.769731	0.0404037254573	0.000242	0.776584	0.0311621151092	1.9e-05	0.79919	0.00237740712471	1.2e-05	0.757838	0.0015834518723	1.8e-05	0.775905	0.00231987163377	0.000368	0.878304	0.0418989324881	9e-06	0.935812	0.000961731629857	0.0	0.708229	0.0	0.000153	0.892261	0.0171474490088	4e-06	0.852495	0.000469210963114	0.000539	0.902856	0.0596994426575	0.0	0.778531	0.0	0.0	0.747344	0.0	1e-06	0.613682	0.000162950844248	0.0	0.650786	0.0	0.0	0.772173	0.0	0.0	0.762772	0.0	3e-06	0.853421	0.000351526386156	0.0	0.751409	0.0	1e-06	0.603498	0.000165700631982	0.0	0.846079	0.0	2e-06	0.625589	0.00031969871593	1e-06	0.814418	0.00012278707003	0.000112	0.820059	0.0136575539077	1e-06	0.813907	0.000122864160156	3e-06	0.841758	0.0003563969692	2e-06	0.807879	0.000247561825471	2e-06	0.822798	0.000243073026429	2e-05	0.861636	0.0023211657823	0.0	0.808631	0.0	0.0	0.82537	0.0	0.0	0.867831	0.0	1e-06	0.859428	0.000116356460343	
Spirochaeta thermophila	0.0104492367431	0.0104492367431	0.193362230853		0.0207325726206	0.0342967927137	0.000165502077851	0.00026918658146	6e-06	0.769731	0.00077949309564	1.5e-05	0.776584	0.00193153606049	1.9e-05	0.79919	0.00237740712471	1e-06	0.757838	0.000131954322692	2e-06	0.775905	0.000257763514863	0.000762	0.878304	0.0867581156411	3e-05	0.935812	0.00320577209952	0.0	0.708229	0.0	0.00036	0.892261	0.0403469388441	1e-06	0.852495	0.000117302740779	0.000832	0.902856	0.0921520153823	0.0	0.778531	0.0	0.0	0.747344	0.0	1e-06	0.613682	0.000162950844248	1e-06	0.650786	0.000153660343031	0.0	0.772173	0.0	0.0	0.762772	0.0	0.0	0.853421	0.0	0.0	0.751409	0.0	2e-06	0.603498	0.000331401263964	0.0	0.846079	0.0	3e-06	0.625589	0.000479548073895	1e-06	0.814418	0.00012278707003	5e-06	0.820059	0.000609712228023	0.0	0.813907	0.0	9e-06	0.841758	0.0010691909076	2e-06	0.807879	0.000247561825471	0.0	0.822798	0.0	4e-06	0.861636	0.000464233156461	0.0	0.808631	0.0	0.0	0.82537	0.0	0.0	0.867831	0.0	0.0	0.859428	0.0	
spotted fever group	0.0123051099954	0.0123051099954	0.185653698379		0.232286163638	0.396953419995	0.000154960216142	0.000633741525432	8e-05	0.769731	0.0103932412752	2e-06	0.776584	0.000257538141399	1.9e-05	0.79919	0.00237740712471	2e-06	0.757838	0.000263908645383	0.0	0.775905	0.0	0.006729	0.878304	0.76613564324	0.000102	0.935812	0.0108996251384	6e-06	0.708229	0.000847183608692	0.01064	0.892261	1.1924761925	0.004804	0.852495	0.5635223667	7.2e-05	0.902856	0.00797469363885	1e-06	0.778531	0.000128447036791	0.0	0.747344	0.0	0.0	0.613682	0.0	0.0	0.650786	0.0	0.0	0.772173	0.0	0.0	0.762772	0.0	0.0	0.853421	0.0	0.0	0.751409	0.0	0.0	0.603498	0.0	0.0	0.846079	0.0	0.0	0.625589	0.0	0.0	0.814418	0.0	2.5e-05	0.820059	0.00304856114011	0.0	0.813907	0.0	0.0	0.841758	0.0	0.0	0.807879	0.0	0.0	0.822798	0.0	2e-06	0.861636	0.00023211657823	0.0	0.808631	0.0	0.0	0.82537	0.0	0.0	0.867831	0.0	0.0	0.859428	0.0	
Staphylothermus marinus	0.0391576087177	0.0391576087177	0.130146699386		0.0257607592581	0.053857944122	0.000243985495749	0.000495730008235	1e-06	0.769731	0.00012991551594	7.3e-05	0.776584	0.00940014216105	0.000126	0.79919	0.0157659630376	0.0	0.757838	0.0	2e-06	0.775905	0.000257763514863	0.000479	0.878304	0.0545369257114	0.001768	0.935812	0.188926835732	0.0	0.708229	0.0	0.000127	0.892261	0.0142335034256	1e-06	0.852495	0.000117302740779	0.0	0.902856	0.0	1e-06	0.778531	0.000128447036791	0.0	0.747344	0.0	2e-06	0.613682	0.000325901688497	1e-06	0.650786	0.000153660343031	0.0	0.772173	0.0	0.0	0.762772	0.0	0.0	0.853421	0.0	0.0	0.751409	0.0	1e-05	0.603498	0.00165700631982	0.0	0.846079	0.0	1e-06	0.625589	0.000159849357965	1e-06	0.814418	0.00012278707003	0.0	0.820059	0.0	0.0	0.813907	0.0	7e-06	0.841758	0.000831592928134	2e-06	0.807879	0.000247561825471	0.0	0.822798	0.0	1.5e-05	0.861636	0.00174087433673	0.0	0.808631	0.0	0.0	0.82537	0.0	0.0	0.867831	0.0	0.0	0.859428	0.0	
Streptococcus macedonicus	0.0245379113664	0.0245379113664	0.152714428368		0.00847145411408	0.0138499645091	0.000797633811549	0.00360488884592	0.0	0.769731	0.0	0.0	0.776584	0.0	0.0	0.79919	0.0	0.0	0.757838	0.0	0.0	0.775905	0.0	0.000294	0.878304	0.0334736036725	0.000299	0.935812	0.0319508619253	0.000195	0.708229	0.0275334672825	0.0	0.892261	0.0	1e-06	0.852495	0.000117302740779	1e-06	0.902856	0.000110759633873	0.0	0.778531	0.0	0.0	0.747344	0.0	0.0	0.613682	0.0	0.0	0.650786	0.0	0.0	0.772173	0.0	0.0	0.762772	0.0	0.0	0.853421	0.0	0.0	0.751409	0.0	0.0	0.603498	0.0	0.0	0.846079	0.0	0.0	0.625589	0.0	0.0	0.814418	0.0	0.000142	0.820059	0.0173158272758	0.0	0.813907	0.0	0.0	0.841758	0.0	0.0	0.807879	0.0	0.0	0.822798	0.0	2e-06	0.861636	0.00023211657823	0.0	0.808631	0.0	0.0	0.82537	0.0	0.0	0.867831	0.0	0.0	0.859428	0.0	
Sulfobacillus acidophilus	0.0496255166596	0.0496255166596	0.118670847304		0.0469938874607	0.0590987431781	0.0964275738563	0.0655984776353	7e-06	0.769731	0.00090940861158	0.000288	0.776584	0.0370854923614	3.9e-05	0.79919	0.0048799409402	0.000833	0.757838	0.109917950802	0.001457	0.775905	0.187780720578	0.000866	0.878304	0.0985991183007	6.1e-05	0.935812	0.00651840326903	0.0	0.708229	0.0	0.000577	0.892261	0.0646671769807	2.3e-05	0.852495	0.00269796303791	3.5e-05	0.902856	0.00387658718555	0.000839	0.778531	0.107767063868	0.001803	0.747344	0.241254362114	0.000775	0.613682	0.126286904292	0.000768	0.650786	0.118011143448	0.001248	0.772173	0.161621812728	0.000874	0.762772	0.114582076951	0.000596	0.853421	0.0698365753831	0.001881	0.751409	0.250329713911	0.000585	0.603498	0.0969348697096	0.000898	0.846079	0.106136660997	0.000994	0.625589	0.158890261817	0.000459	0.814418	0.0563592651439	0.000489	0.820059	0.0596298559006	0.000282	0.813907	0.034647693164	0.000121	0.841758	0.0143746777577	0.000131	0.807879	0.0162152995684	0.00085	0.822798	0.103306036232	0.00012	0.861636	0.0139269946938	0.00112	0.808631	0.138505696665	0.000701	0.82537	0.0849316064311	0.000175	0.867831	0.0201652164995	0.000238	0.859428	0.0276928375617	
Sulfuricurvum kujiense	0.00173841108134	0.00173841108134	0.274837644421		0.0587207030504	0.0704908124052	0.00473736081332	0.00886420284201	0.000943	0.769731	0.122510331531	0.001796	0.776584	0.231269250976	0.001025	0.79919	0.128254858044	0.0	0.757838	0.0	0.0	0.775905	0.0	0.00035	0.878304	0.0398495281816	6e-06	0.935812	0.000641154419905	0.000414	0.708229	0.0584556689997	0.000107	0.892261	0.0119920068231	0.000425	0.852495	0.0498536648309	2.8e-05	0.902856	0.00310126974844	3e-06	0.778531	0.000385341110373	1e-06	0.747344	0.000133807189193	2e-06	0.613682	0.000325901688497	1e-06	0.650786	0.000153660343031	4e-06	0.772173	0.00051801863054	0.0	0.762772	0.0	3.1e-05	0.853421	0.00363243932362	0.0	0.751409	0.0	1e-06	0.603498	0.000165700631982	5e-06	0.846079	0.000590961364128	0.0	0.625589	0.0	2.1e-05	0.814418	0.00257852847064	0.000285	0.820059	0.0347535969973	8e-06	0.813907	0.000982913281247	9e-06	0.841758	0.0010691909076	4.1e-05	0.807879	0.00507501742216	2.3e-05	0.822798	0.00279533980394	5.5e-05	0.861636	0.00638320590133	1e-05	0.808631	0.00123665800594	6e-06	0.82537	0.000726946702691	0.000196	0.867831	0.0225850424795	0.000173	0.859428	0.0201296676394	
Sulfurihydrogenibium azorense	0.00564170324051	0.00564170324051	0.222033102163		0.158900243059	0.233270026961	0.00601314839006	0.00962389008043	0.006032	0.769731	0.78365039215	0.002792	0.776584	0.359523245393	0.000195	0.79919	0.024399704701	2e-06	0.757838	0.000263908645383	2e-06	0.775905	0.000257763514863	0.000277	0.878304	0.0315380551609	1e-06	0.935812	0.000106859069984	0.000607	0.708229	0.085706741746	0.003039	0.892261	0.340595408743	0.000664	0.852495	0.0778890198769	0.000397	0.902856	0.0439715746476	4.5e-05	0.778531	0.0057801166556	7e-06	0.747344	0.000936650324349	7.4e-05	0.613682	0.0120583624744	7e-06	0.650786	0.00107562240122	9e-06	0.772173	0.00116554191872	2e-06	0.762772	0.000262201549087	0.0	0.853421	0.0	0.0	0.751409	0.0	2.2e-05	0.603498	0.00364541390361	3e-06	0.846079	0.000354576818477	4.8e-05	0.625589	0.00767276918232	0.000131	0.814418	0.016085106174	9.3e-05	0.820059	0.0113406474412	4.8e-05	0.813907	0.00589747968748	0.000105	0.841758	0.012473893922	0.000357	0.807879	0.0441897858466	5.3e-05	0.822798	0.00644143520038	2.2e-05	0.861636	0.00255328236053	1e-06	0.808631	0.000123665800594	0.0	0.82537	0.0	0.0	0.867831	0.0	2e-06	0.859428	0.000232712920687	
Sulfurospirillum barnesii	0.0336973453196	0.0336973453196	0.137412775253		0.138374030054	0.196651930279	0.0348699122257	0.0555033146959	0.000857	0.769731	0.111337597161	0.00111	0.776584	0.142933668476	0.005529	0.79919	0.691825473292	1e-05	0.757838	0.00131954322692	4e-06	0.775905	0.000515527029727	0.00055	0.878304	0.0626206871425	1e-06	0.935812	0.000106859069984	0.002338	0.708229	0.330119212853	0.00072	0.892261	0.0806938776883	0.000485	0.852495	0.0568918292776	0.000395	0.902856	0.0437500553798	0.00012	0.778531	0.0154136444149	1.5e-05	0.747344	0.00200710783789	2.9e-05	0.613682	0.0047255744832	2.5e-05	0.650786	0.00384150857578	4.5e-05	0.772173	0.00582770959358	7e-06	0.762772	0.000917705421804	2.4e-05	0.853421	0.00281221108925	5e-06	0.751409	0.000665416570736	1.8e-05	0.603498	0.00298261137568	2.8e-05	0.846079	0.00330938363912	2.4e-05	0.625589	0.00383638459116	0.000965	0.814418	0.118489522579	0.001258	0.820059	0.15340359657	0.000212	0.813907	0.026047201953	0.000383	0.841758	0.0455000130679	0.001655	0.807879	0.204857410578	0.000485	0.822798	0.0589452089091	0.000782	0.861636	0.090757582088	3e-05	0.808631	0.00370997401782	1.6e-05	0.82537	0.00193852454051	6.3e-05	0.867831	0.00725947793983	8.5e-05	0.859428	0.00989029912919	
Sulfurospirillum deleyianum	0.00457338488325	0.00457338488325	0.231645927364		0.198115364363	0.213625986165	0.0367935730334	0.0771754854178	0.001658	0.769731	0.215399925428	0.002798	0.776584	0.360295859817	0.004497	0.79919	0.562694728413	1e-06	0.757838	0.000131954322692	0.0	0.775905	0.0	0.000585	0.878304	0.0666056399607	6e-06	0.935812	0.000641154419905	0.001654	0.708229	0.233540281463	0.005397	0.892261	0.604867858172	0.001078	0.852495	0.126452354559	7.8e-05	0.902856	0.00863925144209	5.4e-05	0.778531	0.00693613998672	7e-06	0.747344	0.000936650324349	3.1e-05	0.613682	0.0050514761717	1.7e-05	0.650786	0.00261222583153	2.1e-05	0.772173	0.00271959781034	3e-06	0.762772	0.00039330232363	1.1e-05	0.853421	0.00128893008257	1e-06	0.751409	0.000133083314147	6e-06	0.603498	0.000994203791893	1.7e-05	0.846079	0.00200926863803	6e-06	0.625589	0.00095909614779	0.000472	0.814418	0.0579554970543	0.002798	0.820059	0.341194962801	0.000136	0.813907	0.0167095257812	0.000285	0.841758	0.033857712074	0.001504	0.807879	0.186166492754	0.000353	0.822798	0.0429023891648	0.000198	0.861636	0.0229795412448	9e-05	0.808631	0.0111299220534	3.3e-05	0.82537	0.0039982068648	0.000313	0.867831	0.036066930082	0.000279	0.859428	0.0324634524358	
Taylorella asinigenitalis	0.0498916649436	0.0498916649436	0.118411703956		0.0107014582901	0.0174231841088	0.00252273368032	0.00377111410643	6e-06	0.769731	0.00077949309564	1e-06	0.776584	0.000128769070699	1e-06	0.79919	0.000125126690774	5.9e-05	0.757838	0.00778530503881	1.2e-05	0.775905	0.00154658108918	0.000428	0.878304	0.0487302801763	4e-06	0.935812	0.000427436279937	5.9e-05	0.708229	0.0083306388188	0.0	0.892261	0.0	3.7e-05	0.852495	0.00434020140881	0.000411	0.902856	0.0455222095218	1.5e-05	0.778531	0.00192670555187	1.9e-05	0.747344	0.00254233659466	7e-06	0.613682	0.00114065590974	4e-06	0.650786	0.000614641372125	1.6e-05	0.772173	0.00207207452216	1.5e-05	0.762772	0.00196651161815	3e-06	0.853421	0.000351526386156	2.9e-05	0.751409	0.00385941611027	7e-06	0.603498	0.00115990442388	3.8e-05	0.846079	0.00449130636737	8e-06	0.625589	0.00127879486372	2.3e-05	0.814418	0.0028241026107	0.00015	0.820059	0.0182913668407	2.7e-05	0.813907	0.00331733232421	2e-06	0.841758	0.000237597979467	1e-06	0.807879	0.000123780912736	5.1e-05	0.822798	0.00619836217395	9e-06	0.861636	0.00104452460204	6e-06	0.808631	0.000741994803563	8e-06	0.82537	0.000969262270255	1e-06	0.867831	0.000115229808569	2e-06	0.859428	0.000232712920687	
Teredinibacter turnerae	0.0104023793304	0.0104023793304	0.193573569665		0.00907650148387	0.0140860189863	0.000583780544804	0.000975348051788	0.000165	0.769731	0.0214360601301	4.8e-05	0.776584	0.00618091539357	0.0001	0.79919	0.0125126690774	2e-05	0.757838	0.00263908645383	8e-06	0.775905	0.00103105405945	0.000428	0.878304	0.0487302801763	0.0	0.935812	0.0	0.0	0.708229	0.0	1e-06	0.892261	0.000112074830123	0.0	0.852495	0.0	6.5e-05	0.902856	0.00719937620174	1e-06	0.778531	0.000128447036791	2e-06	0.747344	0.000267614378385	3e-06	0.613682	0.000488852532745	1.5e-05	0.650786	0.00230490514547	2e-06	0.772173	0.00025900931527	2e-06	0.762772	0.000262201549087	1e-06	0.853421	0.000117175462052	1e-06	0.751409	0.000133083314147	1.4e-05	0.603498	0.00231980884775	2e-06	0.846079	0.000236384545651	6e-06	0.625589	0.00095909614779	0.0	0.814418	0.0	3.2e-05	0.820059	0.00390215825934	0.0	0.813907	0.0	0.0	0.841758	0.0	0.0	0.807879	0.0	1e-06	0.822798	0.000121536513215	1e-06	0.861636	0.000116058289115	8e-06	0.808631	0.000989326404751	1e-06	0.82537	0.000121157783782	0.0	0.867831	0.0	1e-06	0.859428	0.000116356460343	
