pfam	count
PF12040	9938
PF15348	11
PF07464	41
PF14050	17
PF07462	7
PF09069	21
PF07589	402
PF12125	9
PF08865	45
PF03456	52
PF10217	47
PF11872	8993
PF12099	148
PF11237	60
PF12977	425
PF09683	60
PF14724	12
PF05640	36
PF11305	17
PF10697	13
PF10541	6
PF13297	27
PF03762	14
PF08434	13
PF15590	35
PF04915	1
PF13576	68
PF09419	123
PF06823	25
PF07835	24
PF06160	113
PF07832	41
PF04627	12
PF10668	5
PF05486	18
PF03037	12
PF06085	6
PF05328	27
PF15093	4
PF15190	2
PF10016	11
PF09781	2
PF11020	15
PF11103	47
PF03836	58
PF11469	55
PF08360	21
PF02419	34
PF01278	18
PF06350	3
PF06239	11
PF11027	5
PF06923	17
PF09571	124
PF11384	7
PF13851	104
PF07651	114
PF03878	97
PF11944	29
PF11034	16
PF06099	251
PF08513	20
PF11221	30
PF04319	8
PF06139	11
PF09394	84
PF09011	58
PF14478	76
PF06428	44
PF13988	2
PF11698	70
PF10170	5
PF10865	14
PF06140	4
PF03270	10
PF10481	22
PF08718	32
PF02671	64
PF05622	79
PF10179	2
PF04871	16
PF07686	211
PF11396	177
PF08124	146
PF08310	16
PF09217	153
PF00159	3
PF08750	24
PF02750	47
PF11381	32
PF10349	19
PF11241	35
PF03962	36
PF04935	49
PF03230	70
PF13909	32
PF09061	17
PF01215	40
PF11788	16
PF13197	229
PF05230	416
PF10625	27
PF07618	13
PF10968	1
PF09878	825
PF13747	46
PF09775	4
PF06984	43
PF02213	55
PF10097	3
PF14324	39
PF05026	32
PF08202	69
PF08153	78
PF11505	28
PF12130	27
PF07194	74
PF06551	24
PF15635	7
PF12936	34
PF06755	15
PF07865	68
PF07710	9
PF03096	295
PF11575	70
PF13922	6
PF15639	13
PF04448	269
PF06390	337
PF09218	378
PF04226	455
PF06790	445
PF06528	14
PF04310	28
PF13957	13
PF10169	4
PF06951	20
PF07451	87
PF13132	24
PF01101	9
PF14931	27
PF01644	103
PF01857	32
PF13262	10
PF05029	36
PF09750	17
PF12422	21
PF14258	511
PF10144	228
PF07902	18
PF05489	49
PF06053	149
PF07176	108
PF04175	21
PF09282	26
PF13388	11
PF10288	3
PF14069	4
PF10693	43
PF09637	60
PF14995	19
PF14472	101
PF06288	19
PF10110	31
PF08650	2
PF06001	7
PF06565	109
PF02252	25
PF12116	28
PF06218	136
PF06557	23
PF00452	50
PF12251	19
PF10256	35
PF13816	9
PF07444	49
PF12998	45
PF06168	3
PF04880	20
PF13903	27
PF10278	20
PF06722	3
PF12140	15
PF07070	783
PF00789	164
PF08012	26
PF10639	37
PF13693	35
PF08623	69
PF11978	110
PF03208	62
PF10197	13
PF07942	153
PF12767	21
PF03013	362
PF02650	79
PF11639	3
PF10104	22
PF07814	15
PF09789	23
PF09313	67
PF05793	21
PF11652	7
PF04038	203
PF15520	17
PF04727	87
PF15393	5
PF07571	35
PF14854	2
PF00560	38
PF04284	517
PF11910	26
PF05253	8
PF12991	87
PF05400	89
PF03292	71
PF09702	28
PF13202	821
PF12535	191
PF07923	29
PF08926	25
PF06011	210
PF09965	19
PF11228	69
PF09062	17
PF15433	13
PF14878	23
PF08597	64
PF09404	6
PF10146	15
PF02828	16
PF14976	19
PF04668	13
PF03765	43
PF09874	59
PF11807	57
PF08695	60
PF12229	75
PF08538	56
PF03939	21
PF15528	13
PF14647	43
PF14242	114
PF05370	289
PF08192	263
PF14910	4
PF11342	413
PF04667	11
PF09893	532
PF07115	2
PF14764	9
PF10660	4
PF15072	1
PF14781	48
PF03475	18
PF03234	48
PF09799	10
PF13910	76
PF05605	33
PF06978	81
PF03556	138
PF10975	1938
PF10074	108
PF08059	70
PF14809	26
PF14745	28
PF11625	39
PF10563	49
PF04707	165
PF03161	69
PF01848	7
PF12366	11
PF10193	6
PF04697	3
PF11732	28
PF12089	8
PF14832	3098
PF01328	109
PF12110	63
PF05347	86
PF11938	31
PF10662	83
PF09830	42
PF07374	201
PF11452	43
PF14455	1
PF09295	369
PF07721	14
PF14268	84
PF11006	371
PF12464	3168
PF11340	79
PF06195	122
PF02326	37
PF11086	576
PF09420	18
PF14412	52
PF05030	21
PF08430	2
PF08356	36
PF02115	81
PF03915	45
PF04621	5
PF12231	50
PF01388	107
PF12403	3
PF15529	5
PF09367	163
PF09153	25
PF06183	7
PF01771	1
PF01213	68
PF11571	8
PF02414	6
PF14443	27
PF11142	2
PF13902	14
PF15057	14
PF01815	17
PF10998	43
PF15545	3
PF09386	27
PF12456	34
PF09005	6
PF14719	17
PF13325	24
PF02351	1
PF11344	21
PF05918	34
PF12205	3
PF10523	28
PF07299	1
PF02792	147
PF08361	146
PF11349	467
PF00052	12
PF14159	17
PF05179	56
PF07083	13
PF02791	15
PF11800	762
PF10928	20
PF13770	16
PF06367	116
PF14262	30
PF08311	17
PF08294	8
PF11646	3
PF03984	4
PF03153	78
PF07581	9
PF05171	202
PF01308	8
PF06371	119
PF07666	1
PF04558	11
PF07001	14
PF05658	99
PF10220	39
PF08960	582
PF14533	30
PF05603	67
PF05228	110
PF11248	3
PF08799	9
PF03036	5
PF13862	59
PF07310	136
PF15586	13
PF14881	13
PF02046	14
PF15469	107
PF12021	78
PF07148	363
PF06003	36
PF06781	34
PF12026	27
PF04004	36
PF12830	38
PF08209	4
PF06596	12
PF05677	9
PF07657	6
PF14997	3
PF10381	13
PF02531	91
PF07862	143
PF07481	28
PF03568	52
PF09451	27
PF05758	59
PF05450	16
PF07208	1297
PF14407	3
PF09138	17
PF14801	135
PF03596	45
PF07889	2
PF08163	23
PF12490	9
PF09801	44
PF03871	41
PF13917	20
PF04756	55
PF06530	791
PF03648	132
PF06597	3
PF14933	20
PF12870	184
PF02458	70
PF08667	30
PF09880	243
PF07989	13
PF00778	27
PF11431	185
PF02176	55
PF08368	3
PF08732	12
PF15617	95
PF03839	81
PF09027	7
PF10320	27
PF07763	36
PF09774	30
PF05020	43
PF12024	11
PF08965	44
PF09778	12
PF10929	51
PF05946	1
PF02752	104
PF09926	7
PF12703	25
PF11553	116
PF03885	15
PF07304	6
PF00645	49
PF08647	15
PF12404	1667
PF12494	8
PF13820	19
PF10229	38
PF11236	82
PF07720	19
PF10674	32
PF13251	5
PF11353	65
PF07180	16
PF06220	61
PF13787	49
PF07546	21
PF11280	1820
PF14410	18
PF15014	8
PF09279	20
PF07928	37
PF08142	81
PF09763	71
PF07037	24
PF05764	57
PF14381	58
PF09791	721
PF08564	77
PF02291	97
PF01267	92
PF00734	12
PF06166	80
PF06840	2
PF05521	362
PF13299	22
PF06462	4
PF11784	53
PF11160	1637
PF07531	31
PF02144	54
PF10742	50
PF14996	24
PF12059	6
PF14784	6
PF15499	5
PF12159	28
PF10310	102
PF06333	35
PF04573	81
PF03779	21
PF06813	13
PF06280	20
PF05434	4
PF14231	51
PF06553	20
PF13837	8
PF09573	233
PF01249	36
PF05637	121
PF04768	121
PF06737	275
PF11203	17
PF12328	9
PF14265	211
PF07932	7
PF06787	532
PF04388	36
PF05131	14
PF13397	33
PF01701	39
PF00047	5
PF15657	12
PF15613	9
PF01002	16
PF02045	14
PF10103	484
PF00131	13
PF14023	110
PF00796	2
PF10184	2323
PF08317	35
PF09771	10
PF04000	19
PF13431	34
PF05004	28
PF02387	24
PF10109	47
PF12395	20
PF08620	8
PF03919	30
PF06857	697
PF11709	34
PF10778	8
PF05440	447
PF06645	38
PF14446	37
PF15092	1
PF08634	71
PF02330	42
PF05926	25
PF14623	33
PF00786	65
PF00319	47
PF12444	12
PF03985	102
PF05944	27
PF08772	29
PF14795	1
PF05210	33
PF10829	7
PF10804	5
PF06658	27
PF10405	56
PF06017	75
PF10438	369
PF05582	30
PF10358	66
PF09384	18
PF10781	7
PF15616	24
PF02399	75
PF12975	136
PF05666	529
PF06819	513
PF13919	17
PF09785	34
PF03323	396
PF08598	138
PF15559	1
PF10168	46
PF14936	4
PF02974	17
PF05676	18
PF05152	13
PF11278	22
PF09570	58
PF14642	14
PF05615	7
PF04080	128
PF12053	18
PF00219	13
PF04418	15
PF10235	23
PF09340	24
PF11600	11
PF11831	44
PF07137	27
PF06487	47
PF05254	15
PF11139	49
PF10884	388
PF14703	56
PF08672	18
PF05571	33
PF14264	10
PF11923	38
PF05871	51
PF08454	71
PF01456	3
PF07576	16
PF10487	87
PF03633	37
PF09779	8
PF14437	6
PF00556	23
PF12761	33
PF06398	124
PF10265	18
PF14550	128
PF12746	24
PF12545	71
PF06588	23
PF12091	14
PF04009	499
PF14655	29
PF13942	3
PF14465	12
PF06437	73
PF05225	184
PF11599	2
PF03891	167
PF09577	9
PF07959	289
PF05064	72
PF09579	25
PF07398	222
PF12108	13
PF11176	42
PF06006	7
PF10497	61
PF06988	9
PF08565	82
PF09583	2
PF06818	7
PF03124	229
PF05270	9
PF11671	8
PF08853	58
PF12240	3
PF09574	9
PF15487	7
PF12246	12
PF06870	13
PF11993	3107
PF08557	36
PF02948	33
PF14630	36
PF05011	14
PF03496	29
PF13739	46
PF04512	15
PF06809	2
PF04144	30
PF14954	28
PF04269	49
PF04606	48
PF03756	6
PF05997	55
PF03736	80
PF09870	64
PF11534	26
PF05548	11
PF08155	47
PF14646	31
PF03903	91
PF14645	2
PF11111	1
PF06476	66
PF08410	174
PF11019	46
PF07522	74
PF14955	13
PF14952	14
PF04874	25
PF08974	28
PF11957	86
PF10296	37
PF15607	40
PF12857	513
PF03873	854
PF00040	118
PF00554	89
PF01793	248
PF07202	81
PF08314	92
PF04801	65
PF15396	30
PF09756	35
PF04506	74
PF03261	30
PF12533	20
PF03987	115
PF04088	32
PF10851	97
PF13879	51
PF09743	131
PF03131	33
PF02030	126
PF10488	16
PF10270	19
PF13915	28
PF04499	153
PF08572	61
PF05965	31
PF07527	37
PF08752	66
PF14298	60
PF06953	98
PF06699	37
PF03997	78
PF00949	84
PF08415	978
PF03370	70
PF12009	20
PF09563	89
PF12388	1724
PF05806	48
PF13966	8
PF02262	29
PF03081	59
PF07575	87
PF04832	670
PF05445	34
PF01429	32
PF09569	57
PF10545	6
PF01158	71
PF02185	48
PF08375	44
PF02109	76
PF13330	33
PF03999	131
PF11819	15
PF10033	45
PF14543	26
PF11934	31
PF00418	16
PF08648	36
PF03302	37
PF12554	24
PF04904	29
PF04847	37
PF14186	19
PF08232	40
PF15492	12
PF00683	23
PF08964	11
PF07588	11
PF05983	19
PF09728	62
PF13303	156
PF09115	65
PF05285	84
PF10473	45
PF08151	27
PF10392	17
PF04275	11
PF07096	8
PF08373	31
PF15299	9
PF15075	17
PF03623	8
PF13471	433
PF13255	16
PF10224	37
PF05536	9
PF01335	50
PF02296	14
PF04086	42
PF06694	9
PF15501	8
PF03691	100
PF05172	8
PF06248	46
PF08631	13
PF12738	86
PF04819	29
PF08683	11
PF11878	9
PF05781	10
PF11945	37
PF14746	36
PF09186	1498
PF06817	30
PF14593	22
PF14922	23
PF07417	21
PF10267	62
PF14087	48
PF05060	56
PF13127	1824
PF04003	52
PF02961	17
PF06012	48
PF15163	21
PF05132	16
PF12656	25
PF05051	30
PF06087	106
PF07095	100
PF13423	105
PF03859	25
PF05206	14
PF05456	13
PF12807	36
PF01535	10
PF06644	45
PF12862	17
PF04676	48
PF07962	24
PF13748	36
PF14296	42
PF08416	27
PF02157	17
PF06372	17
PF09430	41
PF13842	3
PF12210	11
PF04064	9
PF02888	8
PF03271	21
PF07347	7
PF05600	22
PF09402	52
PF12555	29
PF06234	43
PF02179	12
PF11704	23
PF07915	31
PF04300	19
PF10018	31
PF06311	9
PF09677	14
PF07126	87
PF10635	72
PF04721	7
PF06524	34
PF12978	29
PF14056	15
PF07302	48
PF10494	61
PF14619	27
PF14837	17
PF11601	4
PF14562	13
PF10291	36
PF02196	9
PF10374	20
PF10195	10
PF10366	27
PF14921	3
PF02845	57
PF15004	7
PF05527	27
PF04278	9
PF15243	7
PF09751	56
PF00769	27
PF14972	8
PF14983	8
PF11523	87
PF09757	37
PF11414	3
PF01404	7
PF11277	20
PF05348	9
PF08938	9
PF12176	182
PF05642	20
PF05499	13
PF01382	6
PF04603	19
PF00458	26
PF03665	18
PF04803	13
PF04158	39
PF09066	20
PF14826	17
PF13874	23
PF15009	4
PF04678	210
PF10574	10
PF15139	20
PF08973	15
PF08687	11
PF11661	39
PF10212	7
PF10247	24
PF13866	13
PF11937	63
PF12814	64
PF15625	9
PF04288	24
PF05047	48
PF11185	198
PF11850	223
PF02865	5
PF10190	14
PF14776	21
PF08073	5
PF14712	8
PF15018	3
PF03656	42
PF04905	14
PF12854	11
PF11919	26
PF11618	6
PF10213	42
PF05890	72
PF11265	18
PF11210	34
PF01086	40
PF01754	10
PF00812	14
PF10283	24
PF12896	40
PF15306	7
PF03896	29
PF03802	37
PF14949	9
PF08492	30
PF11869	3
PF01298	19
PF11200	12
PF02186	20
PF11189	65
PF08701	10
PF08612	45
PF11345	70
PF08822	35
PF06859	16
PF03671	33
PF08802	26
PF11762	234
PF05181	9
PF12463	8
PF09354	2
PF13838	49
PF04906	2
PF07305	11
PF05811	13
PF00868	2
PF12074	17
PF09280	18
PF03870	94
PF14523	15
PF10069	7
PF14774	23
PF07778	16
PF06883	7
PF09431	19
PF01422	4
PF13996	5
PF10273	21
PF07850	9
PF15135	13
PF11881	4
PF14584	168
PF07409	54
PF13755	111
PF03146	2
PF09537	3012
PF02078	6
PF04802	67
PF03661	83
PF12424	11
PF15540	6
PF09747	17
PF14769	18
PF14555	31
PF12204	51
PF15288	11
PF14966	6
PF14356	33
PF00283	68
PF09058	9
PF10761	20
PF03540	7
PF04057	16
PF07030	161
PF12066	16
PF15508	21
PF06741	7
PF12314	54
PF10156	38
PF08896	9
PF06110	12
PF15301	2
PF07713	35
PF08686	11
PF10115	31
PF06211	9
PF08615	13
PF01759	6
PF09169	9
PF04683	40
PF06918	23
PF13606	3
PF15246	10
PF00942	17
PF05438	8
PF10280	8
PF08571	12
PF10172	2
PF02287	26
PF00029	7
PF06842	22
PF03517	18
PF07458	2
PF06836	2
PF08066	7
PF15477	5
PF14787	16
PF08736	2
PF08584	3
PF11287	41
PF12589	36
PF07301	27
PF12371	11
PF07335	84
PF08769	37
PF10233	13
PF14808	14
PF12333	23
PF12884	5
PF10644	23
PF01393	28
PF14739	5
PF08174	39
PF02270	39
PF15478	4
PF08941	11
PF06148	69
PF04081	25
PF13908	10
PF14813	6
PF09739	11
PF10160	9
PF13887	9
PF01129	41
PF05462	18
PF06512	5
PF05785	3
PF15249	1
PF15454	1
PF14825	14
PF11035	1
PF07919	45
PF10403	28
PF05404	6
PF13731	4
PF07545	10
PF05581	104
PF11537	14
PF14892	13
PF08366	14
PF14566	25
PF15251	9
PF14444	12
PF04494	14
PF06440	10
PF12933	17
PF14862	6
PF00030	32
PF06327	9
PF10377	49
PF02762	32
PF15336	8
PF05463	9
PF08921	1585
PF08399	9
PF06469	11
PF05483	8
PF00631	23
PF15309	2
PF11208	22
PF09805	4
PF09077	3
PF09741	24
PF14129	142
PF12924	2
PF09650	161
PF11357	12
PF09184	13
PF08763	3
PF09316	6
PF08939	24
PF15062	4
PF12254	13
PF12979	20
PF08788	4
PF11594	4
PF11012	15
PF01147	1
PF15082	16
PF12988	20
PF05205	19
PF12372	3
PF08159	12
PF14594	267
PF10853	1
PF10159	24
PF14225	23
PF01374	71
PF06113	4
PF09128	4
PF07047	22
PF14968	11
PF10359	40
PF13270	8
PF08559	8
PF01723	6
PF04990	9
PF09808	3
PF02429	1
PF09727	6
PF01056	4
PF14244	4
PF14445	1
PF05461	1
PF09474	1
PF14025	7
PF10149	7
PF12607	22
PF08004	85
PF13355	58
PF00427	151
PF11315	6
PF08988	1
PF09807	1
PF08164	15
PF15296	2
PF10595	27
PF04718	18
PF11390	59
PF10500	11
PF12470	13
PF11943	6
PF09943	14
PF03130	6
PF12883	14
PF10232	57
PF14668	9
PF04421	12
PF03127	86
PF11447	124
PF09675	72
PF09793	14
PF12636	51
PF08576	16
PF06353	8
PF11851	5
PF15038	1
PF07634	1
PF07061	4
PF06583	5
PF11854	137
PF14885	5
PF10591	11
PF10484	12
PF06624	16
PF15279	6
PF14353	180
PF10167	11
PF03868	3
PF13906	42
PF06217	6
PF14916	8
PF14678	11
PF14640	2
PF11705	30
PF04447	4
PF06058	33
PF10176	25
PF13934	22
PF14075	13
PF09814	18
PF10245	13
PF03909	72
PF09782	2
PF15630	11
PF06573	5
PF03080	9
PF13496	3
PF14641	16
PF07569	67
PF10249	13
PF09811	160
PF15649	330
PF09713	5
PF04925	28
PF08418	26
PF06535	15
PF02969	9
PF14838	1
PF09512	64
PF04189	82
PF06331	27
PF11320	54
PF14666	23
PF05403	17
PF03467	22
PF11355	4
PF08929	6
PF08372	8
PF14113	42
PF10225	13
PF10689	18
PF14514	113
PF02290	5
PF08880	5
PF11722	1
PF14912	10
PF08913	16
PF07274	28
PF02101	1
PF00167	15
PF15253	14
PF07052	5
PF14802	6
PF10293	16
PF02017	2
PF06726	33
PF14304	5
PF04912	33
PF11941	306
PF02064	28
PF04110	27
PF06399	4
PF13814	32
PF13994	1506
PF06584	5
PF03957	15
PF14800	1
PF03908	15
PF08766	17
PF06495	4
PF12496	3
PF11016	67
PF15283	18
PF05630	477
PF09724	39
PF12940	15
PF07297	11
PF10148	4
PF14939	9
PF07187	29
PF07466	38
PF11284	16
PF09392	2
PF10951	41
PF13339	4
PF09126	47
PF11373	49
PF08627	17
PF04192	25
PF13880	12
PF02268	19
PF12297	9
PF14629	16
PF12451	56
PF03179	12
PF08827	29
PF03504	5
PF07757	23
PF03512	55
PF13865	11
PF05373	5
PF12971	104
PF05612	1
PF08205	15
PF15260	3
PF07019	26
PF14279	100
PF01166	2
PF05251	20
PF08928	1
PF09129	9
PF08321	23
PF08675	8
PF01737	33
PF08170	18
PF04728	11
PF07086	1
PF07147	15
PF08390	15
PF10954	5
PF13907	23
PF14848	16
PF09812	29
PF14977	6
PF10164	11
PF12457	4
PF13904	7
PF06031	4
PF13257	16
PF14663	9
PF15084	2
PF05907	45
PF01064	11
PF09849	45
PF14461	145
PF14694	3
PF05641	3
PF15031	10
PF15074	3
PF06950	436
PF05709	283
PF10734	504
PF02093	174
PF06758	107
PF12452	100
PF10100	134
PF01140	100
PF09318	193
PF03904	53
PF11152	66
PF14013	41
PF04213	94
PF06947	75
PF08441	67
PF11968	55
PF08848	52
PF09493	145
PF04839	61
PF04602	46
PF04507	49
PF11332	34
PF06605	90
PF14749	45
PF07878	48
PF15156	20
PF04774	25
PF15124	50
PF10216	58
PF11597	20
PF08904	132
PF14495	75
PF12707	40
PF15087	20
PF02172	17
PF03612	33
PF08726	22
PF11378	40
PF00607	42
PF12401	26
PF06081	100
PF05913	233
PF05281	18
PF00517	72
PF05421	22
PF07284	29
PF14915	27
PF10664	39
PF08652	24
PF10036	20
PF06237	25
PF03829	35
PF14073	25
PF10552	42
PF15276	20
PF11691	30
PF08698	49
PF11334	28
PF12090	51
PF09786	17
PF02271	36
PF08737	42
PF11347	23
PF15311	12
PF11868	37
PF00838	54
PF11368	26
PF15177	11
PF00552	42
PF07435	82
PF09766	31
PF11623	14
PF06369	13
PF06905	12
PF10524	16
PF11296	124
PF06465	12
PF00737	18
PF11801	35
PF01788	25
PF11292	25
PF05043	80
PF09148	72
PF06391	29
PF12047	18
PF15352	10
PF07524	13
PF12449	150
PF04152	36
PF11209	73
PF15008	12
PF08741	32
PF04849	33
PF09292	10
PF05964	17
PF11282	19
PF02435	33
PF06386	11
PF11165	32
PF05480	23
PF12409	37
PF06970	52
PF12291	26
PF04629	10
PF06747	37
PF02928	11
PF05178	30
PF10716	19
PF04714	11
PF06534	10
PF12325	37
PF11711	124
PF15044	23
PF11255	16
PF08846	27
PF05296	33
PF01352	50
PF05349	9
PF06908	40
PF11692	21
PF06855	24
PF15371	10
PF11841	10
PF15052	12
PF04630	17
PF07483	17
PF09429	47
PF08518	16
PF00129	16
PF10166	12
PF03059	73
PF01034	14
PF11337	22
PF07324	10
PF06028	23
PF06608	10
PF14886	18
PF11718	25
PF09790	8
PF02884	29
PF08773	13
PF10856	8
PF08863	24
PF03821	12
PF06407	7
PF12060	19
PF13457	28
PF10394	23
PF10562	6
PF12098	22
PF02886	7
PF05543	25
PF12075	7
PF04061	23
PF09056	8
PF13867	11
PF03126	29
PF08625	26
PF14830	42
PF06207	52
PF04992	12
PF05645	11
PF01390	11
PF14218	14
PF00619	11
PF12270	27
PF07406	6
PF14527	316
PF03731	89
PF04483	19
PF00007	7
PF06092	6
PF12578	10
PF07768	7
PF09332	8
PF04650	22
PF05389	80
PF07967	59
PF01419	17
PF15229	22
PF09749	21
PF12565	31
PF07663	32
PF01454	35
PF15007	8
PF13301	56
PF10231	36
PF12202	5
PF11998	16
PF11515	9
PF04394	12
PF00287	16
PF11728	43
PF14638	9
PF02761	13
PF12394	7
PF07894	7
PF10363	9
PF06400	5
PF05969	11
PF09438	18
PF11232	9
PF08144	16
PF10646	87
PF06124	14
PF11446	538
PF09696	12
PF10419	12
PF05151	8
PF12432	5
PF08854	29
PF14504	36
PF05202	14
PF14637	10
PF03608	42
PF09605	31
PF10259	39
PF12052	6
PF11350	289
PF12641	109
PF13765	13
PF15388	6
PF05760	6
PF09274	22
PF15189	8
PF04181	18
PF13254	18
PF06149	50
PF00341	8
PF07540	16
PF06467	6
PF09323	17
PF05361	4
PF09223	48
PF15327	4
PF12597	9
PF08777	5
PF15440	10
PF10650	4
PF04270	6
PF04923	6
PF07613	146
PF14644	6
PF10456	11
PF08041	15
PF08516	15
PF06338	20
PF15405	46
PF06152	7
PF07106	7
PF08236	9
PF05405	25
PF05805	17
PF08460	24
PF09454	10
PF14474	8
PF07809	6
PF00746	18
PF11688	6
PF04260	36
PF04136	14
PF12922	26
PF06881	9
PF01473	24
PF12489	6
PF03647	19
PF10368	9
PF12400	16
PF14377	29
PF07815	7
PF02533	15
PF01682	4
PF06409	16
PF09810	38
PF05454	5
PF14051	9
PF14777	21
PF11181	5
PF07654	16
PF06486	5
PF11464	4
PF11802	8
PF14796	4
PF03735	6
PF11314	21
PF10253	264
PF06278	12
PF02532	6
PF06125	23
PF04790	4
PF11545	11
PF13987	18
PF04979	55
PF08292	19
PF03020	3
PF10740	14
PF10032	29
PF02529	11
PF05238	73
PF02427	21
PF13815	12
PF14944	3
PF00822	40
PF11256	20
PF11713	3
PF05831	3
PF09439	42
PF15305	6
PF04297	238
PF08852	14
PF14283	25
PF13836	10
PF11070	39
PF11046	10
PF08610	154
PF00992	4
PF11029	5
PF07972	125
PF01091	4
PF14735	4
PF02303	30
PF14325	60
PF09693	4
PF11774	13
PF07572	20
PF06730	4
PF15021	3
PF12907	7
PF08147	13
PF07502	3
PF09182	20
PF11662	252
PF03344	6
PF04647	36
PF04527	9
PF00835	5
PF09748	13
PF14049	6
PF14510	35
PF07288	19
PF14048	4
PF12502	160
PF14704	11
PF06257	22
PF12714	7
PF08816	76
PF14133	24
PF14687	5
PF15019	3
PF14650	5
PF11566	62
PF03730	10
PF10141	32
PF15277	19
PF15372	3
PF15065	4
PF15114	6
PF12363	9
PF14688	8
PF11559	31
PF02337	21
PF13989	7
PF03123	31
PF09273	25
PF06051	11
PF12001	8
PF05250	4
PF09648	49
PF10252	11
PF07342	3
PF05644	3
PF02019	3
PF12505	42
PF04814	3
PF15615	815
PF11457	27
PF04419	3
PF10248	7
PF12934	3
PF14651	4
PF00273	16
PF02760	4
PF08743	12
PF02354	3
PF13318	3
PF13967	139
PF09497	9
PF09170	3
PF12330	4
PF08807	8
PF10470	4
PF14737	17
PF15078	2
PF07412	2
PF08864	8
PF07537	27
PF07252	12
PF05324	2
PF13822	7
PF11299	96
PF08076	2
PF04914	55
PF13778	111
PF09534	15
PF13789	6
PF03742	14
PF10406	14
PF12462	10
PF11952	12
PF15494	2
PF11622	25
PF09546	41
PF06899	24
PF12356	2
PF15160	3
PF00229	2
PF12957	10
PF14729	20
PF00048	16
PF12440	2
PF08039	2
PF02973	4
PF06686	31
PF14277	38
PF05428	12
PF04843	2
PF11933	10
PF15304	2
PF06021	6
PF09964	14
PF12151	9
PF07561	24
PF11239	11
PF14030	23
PF14895	3
PF09557	18
PF11673	5
PF10200	8
PF14155	13
PF04503	8
PF04918	19
PF08064	15
PF11377	16
PF14019	61
PF12186	121
PF14575	2
PF11706	83
PF11283	19
PF12929	19
PF08923	3
PF00649	18
PF07303	2
PF14091	65
PF08783	14
PF08285	7
PF03094	2
PF07285	72
PF08474	2
PF14816	9
PF15122	2
PF15480	2
PF12003	13
PF10862	7
PF04309	85
PF06666	112
PF02970	9
PF07580	39
PF08293	18
PF08515	2
PF00927	6
PF06303	50
PF05010	9
PF10807	11
PF10425	89
PF08550	11
PF09160	28
PF06298	12
PF00594	4
PF09797	22
PF02199	3
PF13780	10
PF10140	7
PF12144	2
PF08118	93
PF08590	7
PF00779	6
PF14969	3
PF05477	8
PF11311	7
PF07611	5
PF15418	19
PF08444	7
PF13552	10
PF15413	8
PF12813	6
PF08523	4
PF08081	2
PF05894	2
PF08830	20
PF06375	4
PF15341	11
PF12745	25
PF06106	7
PF15183	2
PF06328	9
PF14919	3
PF07688	21
PF08969	20
PF10181	5
PF06567	2
PF08756	7
PF12881	17
PF10855	3
PF12223	23
PF12642	49
PF09141	4
PF02941	7
PF12005	19
PF15609	170
PF07315	13
PF08286	6
PF05716	3
PF01083	100
PF08930	4
PF07906	38
PF08600	24
PF12519	27
PF11648	2
PF05701	65
PF15115	2
PF14932	2
PF11712	8
PF10582	8
PF05703	2
PF11222	10
PF03040	30
PF02324	61
PF07532	14
PF05546	51
PF09953	8
PF07901	48
PF14047	3
PF10847	13
PF06312	9
PF06116	3
PF09655	6
PF12882	6
PF12749	2
PF14731	12
PF13615	4
PF12455	29
PF02022	10
PF02917	1
PF15549	1
PF00143	4
PF11885	298
PF07749	8
PF06444	2
PF15151	1
PF12958	21
PF12926	2
PF15434	1
PF12765	5
PF04737	19
PF00340	2
PF07242	9
PF08507	17
PF03822	2
PF14166	4
PF08614	11
PF08637	22
PF11686	18
PF13225	7
PF10495	5
PF15273	3
PF13272	10
PF02921	7
PF07438	3
PF04557	1
PF03990	16
PF04658	16
PF12244	25
PF10241	3
PF12329	9
PF12648	18
PF12068	11
PF08567	6
PF07465	2
PF11273	3
PF09468	27
PF12736	5
PF02946	3
PF09465	1
PF15621	1
PF15432	22
PF09729	51
PF10258	4
PF06514	20
PF15015	2
PF04926	18
PF09802	12
PF06422	115
PF08605	14
PF12877	4
PF03298	11
PF09035	17
PF01099	1
PF10525	1
PF14998	1
PF15149	2
PF11960	7
PF13812	22
PF06265	14
PF04631	1
PF11669	2
PF01216	2
PF08815	1
PF06069	2
PF15165	1
PF03574	6
PF06241	21
PF15002	3
PF14896	11
PF13926	10
PF06135	19
PF10215	2
PF14847	32
PF08428	5
PF13877	1
PF15473	2
PF11112	143
PF09103	1
PF07457	14
PF12687	49
PF00243	1
PF11510	1
PF09294	1
PF14271	8
PF02937	3
PF10568	19
PF11409	1
PF15428	10
PF06323	1
PF08629	3
PF12530	1
PF13925	10
PF05648	118
PF12277	7
PF14350	258
PF10244	4
PF11014	79
PF04691	1
PF14093	931
PF09580	21
PF07968	8
PF02165	1
PF10505	9
PF09004	6
PF10579	1
PF08524	1
PF08481	59
PF13750	46
PF14506	7
PF04695	21
PF08313	37
PF15404	18
PF00280	2
PF01108	1
PF10587	1
PF15250	8
PF11298	3
PF05308	1
PF05595	8
PF09531	28
PF12713	27
PF13053	1
PF05493	12
PF03285	1
PF11861	17
PF14904	3
PF05427	4
PF12509	3
PF15244	1
PF08065	1
PF06806	9
PF14530	6
PF11629	3
PF10046	2
PF14786	2
PF07377	4
PF12022	8
PF04824	12
PF08872	2
PF14366	10
PF09114	12
