#frequency	superkingdom	phylum	class	order	family	genus
0.000000	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Zygosaccharomyces		
0.000113	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Yarrowia		
0.000000	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces		
0.000219	Eukaryota	Unknown	Cryptophyta	Cryptomonadales	Cryptomonadaceae	Cryptomonas		
0.000000	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium		
0.003174	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Marinobacter		
0.000001	Bacteria	Firmicutes	Clostridia	Halanaerobiales	Halanaerobiaceae	Halanaerobium		
0.000191	Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Unknown	Unknown		
0.000000	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum		
0.000000	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermofilaceae	Thermofilum		
0.000000	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus		
0.000000	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus		
0.000003	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter		
0.000000	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium		
0.000000	Archaea	Unknown	Unknown	Unknown	Unknown	Unknown		
0.000003	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma		
0.000011	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Gordoniaceae	Gordonia		
0.000000	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces		
0.000000	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Actinoplanes		
0.000308	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Frankiaceae	Frankia		
0.000083	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides		
0.000146	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium		
0.000000	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter		
0.000001	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Arthrobacter		
0.000000	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria		
0.000001	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium		
0.000000	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus		
0.000000	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus		
0.000003	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus		
0.000000	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus		
0.000000	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc		
0.000000	Bacteria	Proteobacteria	Gammaproteobacteria	Unknown	Unknown	Unknown		
0.000000	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira		
0.000002	Bacteria	Cyanobacteria	Unknown	Nostocales	Rivulariaceae	Calothrix		
0.000000	Bacteria	Cyanobacteria	Unknown	Nostocales	Nostocaceae	Nostoc		
0.000000	Bacteria	Cyanobacteria	Unknown	Nostocales	Nostocaceae	Anabaena		
0.000000	Bacteria	Cyanobacteria	Unknown	Oscillatoriales	Unknown	Pseudanabaena		
0.000000	Bacteria	Cyanobacteria	Unknown	Chroococcales	Unknown	Synechocystis		
0.011262	Bacteria	Cyanobacteria	Unknown	Chroococcales	Unknown	Synechococcus		
0.000133	Bacteria	Cyanobacteria	Unknown	Chroococcales	Unknown	Unknown		
0.000036	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Wolbachia		
0.000000	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosomonas		
0.000000	Bacteria	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia		
0.000008	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio		
0.000000	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Erwinia		
0.000000	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacter		
0.000137	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Unknown		
0.000013	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter		
0.000000	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter		
0.000006	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium		
0.000129	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium		
